#Date,TotalDistance
2026/04/25 16:18:59,8783.6
#Screen_X,Screen_Y,GazeDataCount
1920,1080,2187
#GameTime,Gaze_X,Gaze_Y
21.72,1097,145
21.72,1097,145
21.74,1097,145
21.74,1097,145
21.76,1097,145
21.76,1097,145
21.78,1097,145
21.78,1097,145
21.80,1097,145
21.80,1097,145
21.82,1097,145
21.82,1097,145
21.84,1097,145
21.84,1097,145
21.86,1097,145
21.86,1097,145
21.88,1097,145
21.88,1097,145
21.90,1097,145
21.90,1097,145
21.92,1097,145
21.92,1097,145
21.94,1097,145
21.94,1097,145
21.96,1097,166
21.96,1097,166
21.98,1101,188
21.98,1101,188
22.00,1101,232
22.00,1101,232
22.02,1089,273
22.02,1089,273
22.04,1069,331
22.04,1069,331
22.06,1021,418
22.06,1021,418
22.08,920,527
22.08,920,527
22.10,736,642
22.10,736,642
22.12,500,729
22.12,500,729
22.14,257,783
22.14,257,783
22.16,0,0
22.18,0,0
22.20,0,0
22.22,0,0
22.24,0,0
22.26,0,0
22.28,0,0
22.30,0,0
22.32,0,0
22.34,0,0
22.36,0,0
22.38,0,0
22.40,0,0
22.42,0,0
22.44,0,0
22.46,0,0
22.48,0,0
22.50,0,0
22.52,0,0
22.54,0,0
22.56,0,0
22.58,0,0
22.60,0,0
22.62,0,0
22.64,0,0
22.66,0,0
22.68,0,0
22.70,0,0
22.72,0,0
22.74,0,0
22.76,0,0
22.78,0,0
22.80,0,0
22.82,0,0
22.84,0,0
22.86,0,0
22.88,0,0
22.90,0,0
22.92,0,0
22.94,0,0
22.96,0,0
22.98,0,0
23.00,0,0
23.02,0,0
23.04,0,0
23.06,0,0
23.08,0,0
23.10,0,0
23.12,0,0
23.14,0,0
23.16,0,0
23.18,0,0
23.20,0,0
23.22,0,0
23.24,0,0
23.26,0,0
23.28,0,0
23.30,0,0
23.32,0,0
23.34,0,0
23.36,0,0
23.38,0,0
23.40,0,0
23.42,0,0
23.44,0,0
23.46,0,0
23.48,0,0
23.50,0,0
23.52,0,0
23.54,0,0
23.56,0,0
23.58,0,0
23.60,0,0
23.62,0,0
23.64,0,0
23.66,0,0
23.68,0,0
23.70,0,0
23.72,0,0
23.74,0,0
23.76,0,0
23.78,0,0
23.80,0,0
23.82,0,0
23.84,0,0
23.86,0,0
23.88,0,0
23.90,0,0
23.92,0,0
23.94,0,0
23.96,0,0
23.98,0,0
24.00,0,0
24.02,0,0
24.04,0,0
24.06,0,0
24.08,0,0
24.10,0,0
24.12,0,0
24.14,0,0
24.16,0,0
24.18,0,0
24.20,0,0
24.22,0,0
24.24,0,0
24.26,0,0
24.28,0,0
24.30,0,0
24.32,0,0
24.34,0,0
24.36,0,0
24.38,0,0
24.40,0,0
24.42,0,0
24.44,0,0
24.46,0,0
24.48,0,0
24.50,0,0
24.52,0,0
24.54,0,0
24.56,0,0
24.58,0,0
24.60,0,0
24.62,0,0
24.64,0,0
24.66,0,0
24.68,0,0
24.70,0,0
24.72,0,0
24.74,0,0
24.76,0,0
24.78,0,0
24.80,0,0
24.82,0,0
24.84,0,0
24.86,0,0
24.88,0,0
24.90,0,0
24.92,0,0
24.94,0,0
24.96,0,0
24.98,0,0
25.00,0,0
25.02,0,0
25.04,0,0
25.06,0,0
25.08,0,0
25.10,0,0
25.12,0,0
25.14,0,0
25.16,0,0
25.18,0,0
25.20,0,0
25.22,0,0
25.24,0,0
25.26,0,0
25.28,0,0
25.30,0,0
25.32,0,0
25.34,0,0
25.36,0,0
25.38,0,0
25.40,0,0
25.42,0,0
25.44,0,0
25.46,0,0
25.48,0,0
25.50,0,0
25.52,0,0
25.54,0,0
25.56,0,0
25.58,0,0
25.60,0,0
25.62,0,0
25.64,0,0
25.66,0,0
25.68,0,0
25.70,0,0
25.72,0,0
25.74,0,0
25.76,0,0
25.78,0,0
25.80,0,0
25.82,0,0
25.84,0,0
25.86,0,0
25.88,0,0
25.90,0,0
25.92,0,0
25.94,0,0
25.96,0,0
25.98,0,0
26.00,0,0
26.02,0,0
26.04,0,0
26.06,0,0
26.08,0,0
26.10,0,0
26.12,0,0
26.14,0,0
26.16,0,0
26.18,0,0
26.20,0,0
26.22,0,0
26.24,0,0
26.26,0,0
26.28,0,0
26.30,0,0
26.32,0,0
26.34,0,0
26.36,0,0
26.38,0,0
26.40,0,0
26.42,0,0
26.44,0,0
26.46,0,0
26.48,0,0
26.50,0,0
26.52,0,0
26.54,0,0
26.56,0,0
26.58,0,0
26.60,0,0
26.62,0,0
26.64,0,0
26.66,0,0
26.68,0,0
26.70,0,0
26.72,0,0
26.74,0,0
26.76,0,0
26.78,0,0
26.80,0,0
26.82,0,0
26.84,0,0
26.86,0,0
26.88,0,0
26.90,0,0
26.92,0,0
26.94,0,0
26.96,0,0
26.98,0,0
27.00,0,0
27.02,0,0
27.04,0,0
27.06,0,0
27.08,0,0
27.10,0,0
27.12,0,0
27.14,0,0
27.16,0,0
27.18,0,0
27.20,0,0
27.22,0,0
27.24,0,0
27.26,0,0
27.28,0,0
27.30,0,0
27.32,0,0
27.34,0,0
27.36,0,0
27.38,0,0
27.40,0,0
27.42,0,0
27.44,0,0
27.46,0,0
27.48,0,0
27.50,0,0
27.52,0,0
27.54,0,0
27.56,0,0
27.58,0,0
27.60,0,0
27.62,0,0
27.64,0,0
27.66,0,0
27.68,0,0
27.70,0,0
27.72,0,0
27.74,0,0
27.76,0,0
27.78,0,0
27.80,0,0
27.82,0,0
27.84,0,0
27.86,0,0
27.88,0,0
27.90,0,0
27.92,0,0
27.94,0,0
27.96,0,0
27.98,0,0
28.00,0,0
28.02,0,0
28.04,0,0
28.06,0,0
28.08,0,0
28.10,0,0
28.12,0,0
28.14,0,0
28.16,0,0
28.18,0,0
28.20,0,0
28.22,0,0
28.24,0,0
28.26,0,0
28.28,0,0
28.30,0,0
28.32,0,0
28.34,0,0
28.36,0,0
28.38,0,0
28.40,0,0
28.42,0,0
28.44,0,0
28.46,0,0
28.48,0,0
28.50,0,0
28.52,0,0
28.54,0,0
28.56,0,0
28.58,0,0
28.60,0,0
28.62,0,0
28.64,0,0
28.66,0,0
28.68,0,0
28.70,0,0
28.72,0,0
28.74,0,0
28.76,0,0
28.78,0,0
28.80,0,0
28.82,0,0
28.84,0,0
28.86,0,0
28.88,0,0
28.90,0,0
28.92,0,0
28.94,0,0
28.96,0,0
28.98,0,0
29.00,0,0
29.02,0,0
29.04,0,0
29.06,0,0
29.08,0,0
29.10,0,0
29.12,0,0
29.14,0,0
29.16,0,0
29.18,0,0
29.20,0,0
29.22,0,0
29.24,0,0
29.26,0,0
29.28,0,0
29.30,0,0
29.32,0,0
29.34,0,0
29.36,0,0
29.38,0,0
29.40,0,0
29.42,0,0
29.44,0,0
29.46,0,0
29.48,0,0
29.50,0,0
29.52,0,0
29.54,0,0
29.56,0,0
29.58,0,0
29.60,0,0
29.62,0,0
29.64,0,0
29.66,0,0
29.68,0,0
29.70,0,0
29.72,0,0
29.74,0,0
29.76,0,0
29.78,0,0
29.80,0,0
29.82,0,0
29.84,0,0
29.86,0,0
29.88,0,0
29.90,0,0
29.92,0,0
29.94,0,0
29.96,0,0
29.98,0,0
30.00,0,0
30.02,0,0
30.04,0,0
30.06,0,0
30.08,0,0
30.10,0,0
30.12,0,0
30.14,0,0
30.16,0,0
30.18,0,0
30.20,0,0
30.22,0,0
30.24,0,0
30.26,0,0
30.28,0,0
30.30,0,0
30.32,0,0
30.34,0,0
30.36,0,0
30.38,0,0
30.40,0,0
30.42,0,0
30.44,0,0
30.46,0,0
30.48,0,0
30.50,0,0
30.52,0,0
30.54,0,0
30.56,0,0
30.58,0,0
30.60,0,0
30.62,0,0
30.64,0,0
30.66,0,0
30.68,0,0
30.70,0,0
30.72,0,0
30.74,0,0
30.76,0,0
30.78,0,0
30.80,0,0
30.82,0,0
30.84,0,0
30.86,0,0
30.88,0,0
30.90,0,0
30.92,0,0
30.94,0,0
30.96,0,0
30.98,0,0
31.00,0,0
31.02,0,0
31.04,0,0
31.06,0,0
31.08,0,0
31.10,0,0
31.12,0,0
31.14,0,0
31.16,0,0
31.18,0,0
31.20,0,0
31.22,0,0
31.24,0,0
31.26,0,0
31.28,0,0
31.30,0,0
31.32,0,0
31.34,0,0
31.36,0,0
31.38,0,0
31.40,0,0
31.42,0,0
31.44,0,0
31.46,0,0
31.48,0,0
31.50,0,0
31.52,0,0
31.54,0,0
31.56,0,0
31.58,0,0
31.60,0,0
31.62,0,0
31.64,0,0
31.66,0,0
31.68,0,0
31.70,0,0
31.72,0,0
31.74,0,0
31.76,0,0
31.78,0,0
31.80,0,0
31.82,0,0
31.84,0,0
31.86,0,0
31.88,0,0
31.90,0,0
31.92,0,0
31.94,0,0
31.96,0,0
31.98,0,0
32.00,0,0
32.02,0,0
32.04,0,0
32.06,0,0
32.08,0,0
32.10,0,0
32.12,0,0
32.14,0,0
32.16,0,0
32.18,0,0
32.20,0,0
32.22,0,0
32.24,0,0
32.26,0,0
32.28,0,0
32.30,0,0
32.32,0,0
32.34,0,0
32.36,0,0
32.38,0,0
32.40,0,0
32.42,0,0
32.44,0,0
32.46,0,0
32.48,0,0
32.50,0,0
32.52,0,0
32.54,0,0
32.56,0,0
32.58,0,0
32.60,0,0
32.62,0,0
32.64,0,0
32.66,0,0
32.68,0,0
32.70,0,0
32.72,0,0
32.74,0,0
32.76,0,0
32.78,0,0
32.80,0,0
32.82,0,0
32.84,0,0
32.86,0,0
32.88,0,0
32.90,0,0
32.92,0,0
32.94,0,0
32.96,0,0
32.98,0,0
33.00,0,0
33.02,0,0
33.04,0,0
33.06,0,0
33.08,0,0
33.10,0,0
33.12,0,0
33.14,0,0
33.16,0,0
33.18,0,0
33.20,0,0
33.22,0,0
33.24,0,0
33.26,0,0
33.28,0,0
33.30,0,0
33.32,0,0
33.34,0,0
33.36,0,0
33.38,0,0
33.40,0,0
33.42,0,0
33.44,0,0
33.46,0,0
33.48,0,0
33.50,0,0
33.52,0,0
33.54,0,0
33.56,0,0
33.58,0,0
33.60,0,0
33.62,0,0
33.64,0,0
33.66,0,0
33.68,0,0
33.70,0,0
33.72,0,0
33.74,0,0
33.76,0,0
33.78,0,0
33.80,0,0
33.82,0,0
33.84,0,0
33.86,0,0
33.88,0,0
33.90,0,0
33.92,0,0
33.94,0,0
33.96,0,0
33.98,0,0
34.00,0,0
34.02,0,0
34.04,0,0
34.06,0,0
34.08,0,0
34.10,0,0
34.12,0,0
34.14,0,0
34.16,0,0
34.18,0,0
34.20,0,0
34.22,0,0
34.24,0,0
34.26,0,0
34.28,0,0
34.30,0,0
34.32,0,0
34.34,0,0
34.36,0,0
34.38,0,0
34.40,0,0
34.42,0,0
34.44,0,0
34.46,0,0
34.48,0,0
34.50,0,0
34.52,0,0
34.54,0,0
34.56,0,0
34.58,0,0
34.60,0,0
34.62,0,0
34.64,0,0
34.66,0,0
34.68,0,0
34.70,0,0
34.72,0,0
34.74,0,0
34.76,0,0
34.78,0,0
34.80,0,0
34.82,0,0
34.84,0,0
34.86,0,0
34.88,0,0
34.90,0,0
34.92,0,0
34.94,0,0
34.96,0,0
34.98,0,0
35.00,0,0
35.02,0,0
35.04,0,0
35.06,0,0
35.08,0,0
35.10,0,0
35.12,0,0
35.14,0,0
35.16,0,0
35.18,0,0
35.20,0,0
35.22,0,0
35.24,0,0
35.26,0,0
35.28,0,0
35.30,0,0
35.32,0,0
35.34,0,0
35.36,0,0
35.38,0,0
35.40,0,0
35.42,0,0
35.44,0,0
35.46,0,0
35.48,0,0
35.50,0,0
35.52,0,0
35.54,0,0
35.56,0,0
35.58,0,0
35.60,0,0
35.62,0,0
35.64,0,0
35.66,0,0
35.68,0,0
35.70,0,0
35.72,0,0
35.74,0,0
35.76,0,0
35.78,0,0
35.80,0,0
35.82,0,0
35.84,0,0
35.86,0,0
35.88,0,0
35.90,0,0
35.92,0,0
35.94,0,0
35.96,0,0
35.98,0,0
36.00,0,0
36.02,0,0
36.04,0,0
36.06,0,0
36.08,0,0
36.10,0,0
36.12,0,0
36.14,0,0
36.16,0,0
36.18,0,0
36.20,0,0
36.22,0,0
36.24,0,0
36.26,0,0
36.28,0,0
36.30,0,0
36.32,0,0
36.34,0,0
36.36,0,0
36.38,0,0
36.40,0,0
36.42,0,0
36.44,0,0
36.46,0,0
36.48,0,0
36.50,0,0
36.52,0,0
36.54,0,0
36.56,0,0
36.58,0,0
36.60,118,537
36.60,118,537
36.62,262,531
36.62,262,531
36.64,385,531
36.64,385,531
36.66,457,531
36.66,457,531
36.68,510,531
36.68,510,531
36.70,597,527
36.70,597,527
36.72,694,523
36.72,694,523
36.74,811,519
36.74,811,519
36.76,910,511
36.76,910,511
36.78,1012,503
36.78,1012,503
36.80,1047,499
36.80,1047,499
36.82,1049,499
36.82,1049,499
36.84,1049,499
36.84,1049,499
36.86,1049,499
36.86,1049,499
36.88,1049,499
36.88,1049,499
36.90,1049,499
36.90,1049,499
36.92,1049,499
36.92,1049,499
36.94,1049,499
