#Date,TotalDistance
2026/04/25 16:25:07,1758.3
#Screen_X,Screen_Y,GazeDataCount
1920,1080,395
#GameTime,Gaze_X,Gaze_Y
31.56,1081,105
31.56,1081,105
31.58,1081,105
31.58,1081,105
31.60,1081,105
31.60,1081,105
31.62,1081,105
31.62,1081,105
31.64,1081,105
31.64,1081,105
31.66,1081,105
31.66,1081,105
31.68,1081,105
31.68,1081,105
31.70,1081,105
31.70,1081,105
31.72,1081,105
31.72,1081,105
31.74,1081,105
31.74,1081,105
31.76,1081,105
31.76,1081,105
31.78,1081,109
31.78,1081,109
31.80,1077,131
31.80,1077,131
31.82,1073,157
31.82,1073,157
31.84,1071,194
31.84,1071,194
31.86,1067,226
31.86,1067,226
31.88,1061,277
31.88,1061,277
31.90,1057,325
31.90,1057,325
31.92,1051,357
31.92,1051,357
31.94,1047,375
31.94,1047,375
31.96,1041,396
31.96,1041,396
31.98,1035,410
31.98,1035,410
32.00,1033,420
32.00,1033,420
32.02,1029,426
32.02,1029,426
32.04,1023,434
32.04,1023,434
32.06,1017,446
32.06,1017,446
32.08,1010,458
32.08,1010,458
32.10,988,478
32.10,988,478
32.12,966,493
32.12,966,493
32.14,928,511
32.14,928,511
32.16,837,533
32.16,837,533
32.18,736,551
32.18,736,551
32.20,629,559
32.20,629,559
32.22,560,569
32.22,560,569
32.24,524,571
32.24,524,571
32.26,520,571
32.26,520,571
32.28,520,571
32.28,520,571
32.30,520,571
32.30,520,571
32.32,520,571
32.32,520,571
32.34,520,571
32.34,520,571
32.36,516,569
32.36,516,569
32.38,490,551
32.38,490,551
32.40,417,529
32.40,417,529
32.42,179,499
32.42,179,499
32.44,0,0
32.46,0,0
32.48,0,0
32.50,0,0
32.52,0,0
32.54,0,0
32.56,0,0
32.58,0,0
32.60,0,0
32.62,0,0
32.64,0,0
32.66,0,0
32.68,0,0
32.70,0,0
32.72,0,0
32.74,0,0
32.76,0,0
32.78,0,0
32.80,0,0
32.82,0,0
32.84,0,0
32.86,0,0
32.88,0,0
32.90,0,0
32.92,0,0
32.94,0,0
32.96,0,0
32.98,0,0
33.00,0,0
33.02,0,0
33.04,0,0
33.06,0,0
33.08,0,0
33.10,0,0
33.12,0,0
33.14,0,0
33.16,0,0
33.18,0,0
33.20,0,0
33.22,0,0
33.24,0,0
33.26,0,0
33.28,0,0
33.30,0,0
33.32,0,0
33.34,0,0
33.36,0,0
33.38,0,0
33.40,0,0
33.42,0,0
33.44,0,0
33.46,0,0
33.48,0,0
33.50,0,0
33.52,0,0
33.54,0,0
33.56,0,0
33.58,0,0
33.60,0,0
33.62,0,0
33.64,0,0
33.66,0,0
33.68,0,0
33.70,0,0
33.72,0,0
33.74,0,0
33.76,0,0
33.78,0,0
33.80,0,0
33.82,0,0
33.84,0,0
33.86,0,0
33.88,0,0
33.90,0,0
33.92,0,0
33.94,0,0
33.96,0,0
33.98,0,0
34.00,0,0
34.02,0,0
34.04,0,0
34.06,0,0
34.08,0,0
34.10,0,0
34.12,0,0
34.14,0,0
34.16,0,0
34.18,0,0
34.20,0,0
34.22,0,0
34.24,0,0
34.26,0,0
34.28,0,0
34.30,0,0
34.32,0,0
34.34,0,0
34.36,0,0
34.38,0,0
34.40,0,0
34.42,0,0
34.44,0,0
34.46,0,0
34.48,0,0
34.50,0,0
34.52,0,0
34.54,0,0
34.56,0,0
34.58,0,0
34.60,0,0
34.62,0,0
34.64,0,0
34.66,0,0
34.68,0,0
34.70,0,0
34.72,0,0
34.74,0,0
34.76,0,0
34.78,0,0
34.80,0,0
34.82,0,0
34.84,0,0
34.86,0,0
34.88,0,0
34.90,0,0
34.92,0,0
34.94,0,0
34.96,0,0
34.98,0,0
35.00,0,0
35.02,0,0
35.04,0,0
35.06,0,0
35.08,0,0
35.10,0,0
35.12,0,0
35.14,0,0
35.16,0,0
35.18,0,0
35.20,0,0
35.22,0,0
35.24,0,0
35.26,0,0
35.28,0,0
35.30,0,0
35.32,0,0
35.34,0,0
35.36,0,0
35.38,0,0
35.40,0,0
35.42,0,0
35.44,0,0
35.46,0,0
35.48,0,0
35.50,0,0
35.52,0,0
35.54,0,0
35.56,0,0
35.58,0,0
35.60,0,0
35.62,0,0
35.64,0,0
35.66,0,0
35.68,0,0
35.70,0,0
35.72,0,0
35.74,0,0
35.76,0,0
35.78,0,0
35.80,0,0
35.82,0,0
35.84,0,0
35.86,0,0
35.88,0,0
35.90,0,0
35.92,0,0
35.94,0,0
35.96,0,0
35.98,0,0
36.00,0,0
36.02,0,0
36.04,0,0
36.06,0,0
36.08,0,0
36.10,0,0
36.12,0,0
36.14,0,0
36.16,0,0
36.18,0,0
36.20,0,0
36.22,0,0
36.24,0,0
36.26,0,0
36.28,0,0
36.30,0,0
36.32,0,0
36.34,0,0
36.36,0,0
36.38,0,0
36.40,0,0
36.42,0,0
36.44,0,0
36.46,0,0
36.48,0,0
36.50,0,0
36.52,0,0
36.54,0,0
