#Date,TotalDistance
2026/04/22 20:17:00,7601.6
#Screen_X,Screen_Y,GazeDataCount
1920,1080,2172
#GameTime,Gaze_X,Gaze_Y
21.74,1015,165
21.74,1015,165
21.76,1015,165
21.76,1015,165
21.78,1015,165
21.78,1015,165
21.80,1015,165
21.80,1015,165
21.82,1015,165
21.82,1015,165
21.84,1015,165
21.84,1015,165
21.86,1009,165
21.86,1009,165
21.88,1007,165
21.88,1007,165
21.90,1007,165
21.90,1007,165
21.92,1001,171
21.92,1001,171
21.94,979,191
21.94,979,191
21.96,959,207
21.96,959,207
21.98,955,213
21.98,955,213
22.00,955,219
22.00,955,219
22.02,949,227
22.02,949,227
22.04,943,247
22.04,943,247
22.06,935,277
22.06,935,277
22.08,933,325
22.08,933,325
22.10,933,373
22.10,933,373
22.12,935,401
22.12,935,401
22.14,935,414
22.14,935,414
22.16,935,416
22.16,935,416
22.18,935,416
22.18,935,416
22.20,935,416
22.20,935,416
22.22,935,416
22.22,935,416
22.24,935,416
22.24,935,416
22.26,935,416
22.26,935,416
22.28,935,416
22.28,935,416
22.30,935,416
22.30,935,416
22.32,935,416
22.32,935,416
22.34,919,424
22.34,919,424
22.36,869,438
22.36,869,438
22.38,790,454
22.38,790,454
22.40,698,466
22.40,698,466
22.42,636,476
22.42,636,476
22.44,604,478
22.44,604,478
22.46,596,482
22.46,596,482
22.48,596,482
22.48,596,482
22.50,596,482
22.50,596,482
22.52,596,482
22.52,596,482
22.54,596,482
22.54,596,482
22.56,596,482
22.56,596,482
22.58,596,482
22.58,596,482
22.60,596,482
22.60,596,482
22.62,596,482
22.62,596,482
22.64,596,482
22.64,596,482
22.66,596,482
22.66,596,482
22.68,584,476
22.68,584,476
22.70,568,466
22.70,568,466
22.72,555,456
22.72,555,456
22.74,539,446
22.74,539,446
22.76,533,444
22.76,533,444
22.78,529,442
22.78,529,442
22.80,525,436
22.80,525,436
22.82,519,424
22.82,519,424
22.84,505,408
22.84,505,408
22.86,479,391
22.86,479,391
22.88,449,377
22.88,449,377
22.90,413,369
22.90,413,369
22.92,399,367
22.92,399,367
22.94,375,365
22.94,375,365
22.96,335,365
22.96,335,365
22.98,315,365
22.98,315,365
23.00,311,365
23.00,311,365
23.02,311,365
23.02,311,365
23.04,305,365
23.04,305,365
23.06,297,367
23.06,297,367
23.08,297,367
23.08,297,367
23.10,297,367
23.10,297,367
23.12,297,367
23.12,297,367
23.14,287,377
23.14,287,377
23.16,238,406
23.16,238,406
23.18,162,430
